time (s),distance (px)
16.266666666666666,750.0
16.3,750.0
16.333333333333332,750.0
16.366666666666667,750.0
16.4,750.0
16.433333333333334,750.0
16.466666666666665,750.0
16.5,750.0
16.533333333333335,750.0
16.566666666666666,750.0
16.6,750.0
16.633333333333333,750.0
16.666666666666668,750.0
16.7,750.0
16.733333333333334,750.0
16.766666666666666,750.0
16.8,750.0
16.833333333333332,750.0
16.866666666666667,750.0
16.9,750.0
16.933333333333334,750.0
16.966666666666665,750.0
17.0,750.0
17.033333333333335,750.0
17.066666666666666,750.0
17.1,750.0
17.133333333333333,750.0
17.166666666666668,750.0
17.2,750.0
17.233333333333334,750.0
17.266666666666666,750.0
17.3,750.0
17.333333333333332,750.0
17.366666666666667,750.0
17.4,750.0
17.433333333333334,750.0
17.466666666666665,750.0
17.5,750.0
17.533333333333335,750.0
17.566666666666666,750.0
17.6,750.0
17.633333333333333,750.0
17.666666666666668,750.0
17.7,750.0
17.733333333333334,750.0
17.766666666666666,750.0
17.8,750.0
17.833333333333332,750.0
17.866666666666667,
17.9,750.0
17.933333333333334,750.0
17.966666666666665,750.0
18.0,750.0
18.033333333333335,750.0
18.066666666666666,750.0
18.1,750.0
18.133333333333333,750.0
18.166666666666668,750.0
18.2,750.0
18.233333333333334,750.0
18.266666666666666,750.0
18.3,750.0
18.333333333333332,750.0
18.366666666666667,750.0
18.4,750.0
18.433333333333334,750.0
18.466666666666665,750.0
18.5,750.0
18.533333333333335,750.0
18.566666666666666,750.0
18.6,750.0
18.633333333333333,750.0
18.666666666666668,750.0
18.7,750.0
18.733333333333334,
18.766666666666666,750.0
18.8,750.0
18.833333333333332,750.0
18.866666666666667,750.0
18.9,750.0
18.933333333333334,750.0
18.966666666666665,750.0
19.0,750.0
19.033333333333335,750.0
19.066666666666666,750.0
19.1,750.0
19.133333333333333,750.0
19.166666666666668,750.0
19.2,750.0
19.233333333333334,750.0
19.266666666666666,750.0
19.3,750.0
19.333333333333332,750.0
19.366666666666667,750.0
19.4,750.0
19.433333333333334,750.0
19.466666666666665,750.0
19.5,750.0
19.533333333333335,750.0
19.566666666666666,750.0
19.6,750.0
19.633333333333333,750.0
19.666666666666668,750.0
19.7,750.0
19.733333333333334,750.0
19.766666666666666,750.0
19.8,750.0
19.833333333333332,750.0
19.866666666666667,750.0
19.9,750.0
19.933333333333334,750.0
19.966666666666665,750.0
20.0,750.0
20.033333333333335,750.0
20.066666666666666,750.0
20.1,750.0
20.133333333333333,750.0
20.166666666666668,750.0
20.2,750.0
20.233333333333334,750.0
20.266666666666666,750.0
20.3,750.0
20.333333333333332,750.0
20.366666666666667,750.0
20.4,750.0
20.433333333333334,750.0
20.466666666666665,750.0
20.5,750.0
20.533333333333335,750.0
20.566666666666666,750.0
20.6,750.0
20.633333333333333,750.0
20.666666666666668,750.0
20.7,750.0
20.733333333333334,750.0
20.766666666666666,750.0
20.8,750.0
20.833333333333332,750.0
20.866666666666667,750.0
20.9,750.0
20.933333333333334,750.0
20.966666666666665,750.0
21.0,750.0
21.033333333333335,750.0
21.066666666666666,750.0
21.1,750.0
21.133333333333333,750.0
21.166666666666668,750.0
21.2,750.0
21.233333333333334,750.0
21.266666666666666,750.0
21.3,750.0
21.333333333333332,750.0
21.366666666666667,750.0
21.4,750.0
21.433333333333334,750.0
21.466666666666665,750.0
21.5,750.0
21.533333333333335,750.0
21.566666666666666,750.0
21.6,750.0
21.633333333333333,750.0
21.666666666666668,750.0
21.7,750.0
21.733333333333334,750.0
21.766666666666666,750.0
21.8,750.0
21.833333333333332,750.0
21.866666666666667,750.0
21.9,750.0
21.933333333333334,750.0
21.966666666666665,750.0
22.0,750.0
22.033333333333335,750.0
22.066666666666666,750.0
22.1,750.0
22.133333333333333,750.0
22.166666666666668,750.0
22.2,750.0
22.233333333333334,750.0
22.266666666666666,750.0
22.3,750.0
22.333333333333332,750.0
22.366666666666667,750.0
22.4,750.0
22.433333333333334,750.0
22.466666666666665,750.0
22.5,750.0
22.533333333333335,750.0
22.566666666666666,750.0
22.6,750.0
22.633333333333333,750.0
22.666666666666668,750.0
22.7,750.0
22.733333333333334,750.0
22.766666666666666,750.0
22.8,750.0
22.833333333333332,750.0
22.866666666666667,750.0
22.9,750.0
22.933333333333334,750.0
22.966666666666665,750.0
23.0,750.0
23.033333333333335,750.0
23.066666666666666,750.0
23.1,750.0
23.133333333333333,750.0
23.166666666666668,750.0
23.2,750.0
23.233333333333334,750.0
23.266666666666666,750.0
23.3,750.0
23.333333333333332,750.0
23.366666666666667,750.0
23.4,750.0
23.433333333333334,750.0
23.466666666666665,750.0
23.5,750.0
23.533333333333335,750.0
23.566666666666666,750.0
23.6,750.0
23.633333333333333,750.0
23.666666666666668,750.0
23.7,750.0
23.733333333333334,750.0
23.766666666666666,750.0
23.8,750.0
23.833333333333332,750.0
23.866666666666667,750.0
23.9,750.0
23.933333333333334,750.0
23.966666666666665,750.0
24.0,750.0
24.033333333333335,750.0
24.066666666666666,750.0
24.1,750.0
24.133333333333333,750.0
24.166666666666668,750.0
24.2,750.0
24.233333333333334,750.0
24.266666666666666,750.0
24.3,750.0
24.333333333333332,750.0
24.366666666666667,750.0
24.4,750.0
24.433333333333334,750.0
24.466666666666665,750.0
24.5,750.0
24.533333333333335,750.0
24.566666666666666,750.0
24.6,750.0
24.633333333333333,750.0
24.666666666666668,750.0
24.7,750.0
24.733333333333334,750.0
24.766666666666666,750.0
24.8,750.0
24.833333333333332,750.0
24.866666666666667,750.0
24.9,750.0
24.933333333333334,750.0
24.966666666666665,750.0
25.0,750.0
25.033333333333335,750.0
25.066666666666666,750.0
25.1,750.0
25.133333333333333,750.0
25.166666666666668,750.0
25.2,750.0
25.233333333333334,750.0
25.266666666666666,750.0
25.3,750.0
25.333333333333332,750.0
25.366666666666667,750.0
25.4,750.0
25.433333333333334,750.0
25.466666666666665,750.0
25.5,750.0
25.533333333333335,750.0
25.566666666666666,750.0
25.6,750.0
25.633333333333333,750.0
25.666666666666668,750.0
25.7,750.0
25.733333333333334,750.0
25.766666666666666,750.0
25.8,750.0
25.833333333333332,750.0
25.866666666666667,750.0
25.9,750.0
25.933333333333334,750.0
25.966666666666665,750.0
26.0,750.0
26.033333333333335,750.0
26.066666666666666,750.0
26.1,750.0
26.133333333333333,750.0
26.166666666666668,750.0
26.2,750.0
26.233333333333334,750.0
26.266666666666666,750.0
26.3,750.0
26.333333333333332,750.0
26.366666666666667,750.0
26.4,750.0
26.433333333333334,750.0
26.466666666666665,750.0
26.5,750.0
26.533333333333335,750.0
26.566666666666666,725.7823365169478
26.6,720.6420748193933
26.633333333333333,719.7735755082983
26.666666666666668,720.9022125087424
26.7,750.0
26.733333333333334,750.0
26.766666666666666,750.0
26.8,750.0
26.833333333333332,750.0
26.866666666666667,750.0
26.9,750.0
26.933333333333334,750.0
26.966666666666665,750.0
27.0,750.0
27.033333333333335,750.0
27.066666666666666,750.0
27.1,750.0
27.133333333333333,750.0
27.166666666666668,750.0
27.2,750.0
27.233333333333334,750.0
27.266666666666666,750.0
27.3,750.0
27.333333333333332,750.0
27.366666666666667,750.0
27.4,750.0
27.433333333333334,750.0
27.466666666666665,750.0
27.5,750.0
27.533333333333335,750.0
27.566666666666666,750.0
27.6,750.0
27.633333333333333,750.0
27.666666666666668,750.0
27.7,750.0
27.733333333333334,750.0
27.766666666666666,750.0
27.8,750.0
27.833333333333332,750.0
27.866666666666667,750.0
27.9,750.0
27.933333333333334,750.0
27.966666666666665,750.0
28.0,750.0
28.033333333333335,750.0
28.066666666666666,750.0
28.1,750.0
28.133333333333333,750.0
28.166666666666668,750.0
28.2,750.0
28.233333333333334,750.0
28.266666666666666,750.0
28.3,750.0
28.333333333333332,750.0
28.366666666666667,750.0
28.4,750.0
28.433333333333334,750.0
28.466666666666665,750.0
28.5,750.0
28.533333333333335,750.0
28.566666666666666,750.0
28.6,750.0
28.633333333333333,750.0
28.666666666666668,750.0
28.7,750.0
28.733333333333334,750.0
28.766666666666666,750.0
28.8,750.0
28.833333333333332,750.0
28.866666666666667,750.0
28.9,750.0
28.933333333333334,750.0
28.966666666666665,750.0
29.0,750.0
29.033333333333335,750.0
29.066666666666666,750.0
29.1,750.0
29.133333333333333,750.0
29.166666666666668,750.0
29.2,750.0
29.233333333333334,750.0
29.266666666666666,750.0
29.3,750.0
29.333333333333332,750.0
29.366666666666667,750.0
29.4,750.0
29.433333333333334,750.0
29.466666666666665,750.0
29.5,750.0
29.533333333333335,750.0
29.566666666666666,750.0
29.6,750.0
29.633333333333333,750.0
29.666666666666668,750.0
29.7,750.0
29.733333333333334,750.0
29.766666666666666,750.0
29.8,750.0
29.833333333333332,750.0
29.866666666666667,750.0
29.9,750.0
29.933333333333334,750.0
29.966666666666665,750.0
30.0,750.0
30.033333333333335,750.0
30.066666666666666,750.0
30.1,750.0
30.133333333333333,750.0
30.166666666666668,750.0
30.2,750.0
30.233333333333334,750.0
30.266666666666666,750.0
30.3,750.0
30.333333333333332,750.0
30.366666666666667,750.0
30.4,750.0
30.433333333333334,750.0
30.466666666666665,750.0
30.5,750.0
30.533333333333335,750.0
30.566666666666666,750.0
30.6,750.0
30.633333333333333,750.0
30.666666666666668,750.0
30.7,750.0
30.733333333333334,750.0
30.766666666666666,750.0
30.8,750.0
30.833333333333332,750.0
30.866666666666667,750.0
30.9,750.0
30.933333333333334,750.0
30.966666666666665,750.0
31.0,750.0
31.033333333333335,750.0
31.066666666666666,750.0
31.1,750.0
31.133333333333333,750.0
31.166666666666668,750.0
31.2,750.0
31.233333333333334,750.0
31.266666666666666,750.0
31.3,750.0
31.333333333333332,750.0
31.366666666666667,750.0
31.4,750.0
31.433333333333334,750.0
31.466666666666665,750.0
31.5,750.0
31.533333333333335,750.0
31.566666666666666,750.0
31.6,750.0
31.633333333333333,750.0
31.666666666666668,750.0
31.7,750.0
31.733333333333334,750.0
31.766666666666666,750.0
31.8,750.0
31.833333333333332,750.0
31.866666666666667,750.0
31.9,750.0
31.933333333333334,750.0
31.966666666666665,750.0
32.0,750.0
32.03333333333333,750.0
32.06666666666667,750.0
32.1,750.0
32.13333333333333,750.0
32.166666666666664,750.0
32.2,750.0
32.233333333333334,750.0
32.266666666666666,750.0
32.3,750.0
32.333333333333336,750.0
32.36666666666667,750.0
32.4,750.0
32.43333333333333,750.0
32.46666666666667,750.0
32.5,750.0
32.53333333333333,750.0
32.56666666666667,750.0
32.6,750.0
32.63333333333333,750.0
32.666666666666664,750.0
32.7,750.0
32.733333333333334,750.0
32.766666666666666,750.0
32.8,750.0
32.833333333333336,750.0
32.86666666666667,750.0
32.9,750.0
32.93333333333333,750.0
32.96666666666667,750.0
33.0,750.0
33.03333333333333,750.0
33.06666666666667,750.0
33.1,750.0
33.13333333333333,750.0
33.166666666666664,750.0
33.2,750.0
33.233333333333334,750.0
33.266666666666666,750.0
33.3,750.0
33.333333333333336,750.0
33.36666666666667,750.0
33.4,750.0
33.43333333333333,750.0
33.46666666666667,750.0
33.5,750.0
33.53333333333333,750.0
33.56666666666667,750.0
33.6,750.0
33.63333333333333,750.0
33.666666666666664,750.0
33.7,750.0
33.733333333333334,750.0
33.766666666666666,750.0
33.8,750.0
33.833333333333336,750.0
33.86666666666667,750.0
33.9,750.0
33.93333333333333,750.0
33.96666666666667,750.0
34.0,750.0
34.03333333333333,750.0
34.06666666666667,750.0
34.1,750.0
34.13333333333333,750.0
34.166666666666664,750.0
34.2,750.0
34.233333333333334,750.0
34.266666666666666,750.0
34.3,750.0
34.333333333333336,750.0
34.36666666666667,750.0
34.4,750.0
34.43333333333333,750.0
34.46666666666667,750.0
34.5,750.0
34.53333333333333,750.0
34.56666666666667,750.0
34.6,750.0
34.63333333333333,750.0
34.666666666666664,750.0
34.7,750.0
34.733333333333334,750.0
34.766666666666666,750.0
34.8,750.0
34.833333333333336,750.0
34.86666666666667,750.0
34.9,750.0
34.93333333333333,750.0
34.96666666666667,750.0
35.0,750.0
35.03333333333333,750.0
35.06666666666667,750.0
35.1,750.0
35.13333333333333,750.0
35.166666666666664,750.0
35.2,750.0
35.233333333333334,750.0
35.266666666666666,750.0
35.3,750.0
35.333333333333336,750.0
35.36666666666667,750.0
35.4,750.0
35.43333333333333,750.0
35.46666666666667,750.0
35.5,750.0
35.53333333333333,750.0
35.56666666666667,750.0
35.6,750.0
35.63333333333333,750.0
35.666666666666664,750.0
35.7,750.0
35.733333333333334,750.0
35.766666666666666,750.0
35.8,750.0
35.833333333333336,750.0
35.86666666666667,750.0
35.9,750.0
35.93333333333333,750.0
35.96666666666667,750.0
36.0,750.0
36.03333333333333,750.0
36.06666666666667,750.0
36.1,750.0
36.13333333333333,750.0
36.166666666666664,750.0
36.2,750.0
36.233333333333334,750.0
36.266666666666666,750.0
36.3,750.0
36.333333333333336,750.0
36.36666666666667,750.0
36.4,750.0
36.43333333333333,750.0
36.46666666666667,750.0
36.5,750.0
36.53333333333333,750.0
36.56666666666667,750.0
36.6,750.0
36.63333333333333,750.0
36.666666666666664,750.0
36.7,750.0
36.733333333333334,750.0
36.766666666666666,750.0
36.8,750.0
36.833333333333336,750.0
36.86666666666667,750.0
36.9,750.0
36.93333333333333,750.0
36.96666666666667,750.0
37.0,750.0
37.03333333333333,750.0
37.06666666666667,750.0
37.1,750.0
37.13333333333333,750.0
37.166666666666664,750.0
37.2,750.0
37.233333333333334,750.0
37.266666666666666,750.0
37.3,750.0
37.333333333333336,750.0
37.36666666666667,750.0
37.4,750.0
37.43333333333333,750.0
37.46666666666667,750.0
37.5,750.0
37.53333333333333,750.0
37.56666666666667,750.0
37.6,750.0
37.63333333333333,750.0
37.666666666666664,750.0
37.7,750.0
37.733333333333334,750.0
37.766666666666666,750.0
37.8,750.0
37.833333333333336,750.0
37.86666666666667,750.0
37.9,750.0
37.93333333333333,750.0
37.96666666666667,
38.0,750.0
38.03333333333333,750.0
38.06666666666667,750.0
38.1,750.0
38.13333333333333,750.0
38.166666666666664,750.0
38.2,750.0
38.233333333333334,750.0
38.266666666666666,750.0
38.3,750.0
38.333333333333336,750.0
38.36666666666667,750.0
38.4,750.0
38.43333333333333,750.0
38.46666666666667,750.0
38.5,750.0
38.53333333333333,750.0
38.56666666666667,750.0
38.6,750.0
38.63333333333333,750.0
38.666666666666664,750.0
38.7,750.0
38.733333333333334,750.0
38.766666666666666,750.0
38.8,750.0
38.833333333333336,750.0
38.86666666666667,750.0
38.9,750.0
38.93333333333333,750.0
38.96666666666667,750.0
39.0,750.0
39.03333333333333,750.0
39.06666666666667,750.0
39.1,750.0
39.13333333333333,750.0
39.166666666666664,750.0
39.2,750.0
39.233333333333334,750.0
39.266666666666666,750.0
39.3,750.0
39.333333333333336,750.0
39.36666666666667,
39.4,750.0
39.43333333333333,750.0
39.46666666666667,750.0
39.5,750.0
39.53333333333333,750.0
39.56666666666667,750.0
39.6,750.0
39.63333333333333,750.0
39.666666666666664,750.0
39.7,750.0
39.733333333333334,750.0
39.766666666666666,750.0
39.8,750.0
39.833333333333336,750.0
39.86666666666667,750.0
39.9,750.0
39.93333333333333,750.0
39.96666666666667,750.0
40.0,750.0
40.03333333333333,750.0
40.06666666666667,750.0
40.1,750.0
40.13333333333333,750.0
40.166666666666664,750.0
40.2,750.0
40.233333333333334,750.0
40.266666666666666,750.0
40.3,750.0
40.333333333333336,750.0
40.36666666666667,750.0
40.4,750.0
40.43333333333333,750.0
40.46666666666667,750.0
40.5,750.0
40.53333333333333,750.0
40.56666666666667,750.0
40.6,750.0
40.63333333333333,750.0
40.666666666666664,750.0
40.7,750.0
40.733333333333334,750.0
40.766666666666666,750.0
40.8,750.0
40.833333333333336,750.0
40.86666666666667,750.0
40.9,750.0
40.93333333333333,750.0
40.96666666666667,750.0
41.0,750.0
41.03333333333333,750.0
41.06666666666667,750.0
41.1,750.0
41.13333333333333,750.0
41.166666666666664,750.0
41.2,750.0
41.233333333333334,750.0
41.266666666666666,750.0
41.3,750.0
41.333333333333336,750.0
41.36666666666667,750.0
41.4,750.0
41.43333333333333,750.0
41.46666666666667,750.0
41.5,750.0
41.53333333333333,750.0
41.56666666666667,750.0
41.6,750.0
